"Time","CPU Used","CPU Requested"
1712913060000,3.071090909090891,17
1712913090000,4.201636363636434,17
1712913120000,5.784727272727287,17
1712913150000,6.115818181818248,17
1712913180000,6.833272727272712,17
1712913210000,7.002909090909073,17
1712913240000,7.094727272727208,17
1712913270000,7.8625454545454305,17
1712913300000,9.178909090909077,17
1712913330000,9.207272727272754,17
1712913360000,9.284545454545452,17
1712913390000,7.6645454545454745,17
1712913420000,3.379090909090899,17
1712913450000,3.0323636363636153,17
1712913480000,5.437272727272681,17
1712913510000,6.414545454545426,17
1712913540000,6.9536363636363765,17
1712913570000,6.711454545454548,17
1712913600000,3.504545454545422,17
1712913630000,1.9176363636363194,17
1712913660000,1.812909090909076,17
1712913690000,1.8779999999999508,17
1712913720000,2.055636363636355,17
1712913750000,2.2032727272727506,17
1712913780000,3.519636363636346,17
1712913810000,4.504000000000021,17
1712913840000,6.2214545454545345,17
1712913870000,8.082363636363601,17
1712913900000,5.83636363636362,17
1712913930000,4.061636363636404,17
1712913960000,3.6274545454545337,17
1712913990000,3.568909090909041,17
1712914020000,4.485090909090931,17
1712914050000,5.8092727272727664,17
1712914080000,4.211090909090888,17
1712914110000,2.4230909090908677,17
1712914140000,2.2414545454544914,17
1712914170000,2.225272727272701,17
1712914200000,2.8049090909090992,17
1712914230000,3.720909090909069,17
1712914260000,3.5139999999999922,17
1712914290000,2.9203636363636347,17
1712914320000,2.7745454545454953,17
1712914350000,2.824909090909072,17
1712914380000,4.394181818181841,17
1712914410000,8.078545454545466,17
1712914440000,7.6096363636363265,17
1712914470000,3.4979999999999905,17
1712914500000,2.3536363636362947,17
1712914530000,3.2678181818181744,17
1712914560000,3.4285454545455325,17
1712914590000,2.630727272727283,17
1712914620000,2.4505454545453844,17
1712914650000,3.9000000000000337,17
1712914680000,4.2158181818181975,17
1712914710000,2.879818181818172,17
1712914740000,2.2694545454545243,17
1712914770000,3.2350909090909314,17
1712914800000,3.938727272727143,17
1712914830000,3.661818181818192,17
1712914860000,3.5243636363635904,17
1712914890000,6.407891525757552,17
1712914920000,8.545090909090918,17
1712914950000,7.399127360665939,17
1712914980000,8.822181818181855,17
1712915010000,7.390727272727254,17
1712915040000,4.111999999999998,17
1712915070000,3.6409090909091573,17
1712915100000,3.9470909090909956,17
1712915130000,5.116545454545519,17
1712915160000,7.185636363636414,17
1712915190000,6.254363636363585,17
1712915220000,4.459272727272649,17
1712915250000,4.217454545454563,17
1712915280000,4.255818181818227,17
1712915310000,4.153272727272733,17
1712915340000,3.927818181818095,17
1712915370000,3.4403636363635917,17
1712915400000,2.4538181818181326,17
1712915430000,2.215636363636309,17
1712915460000,2.445818181818223,17
1712915490000,2.7232727272727733,17
1712915520000,1.8678181818181416,17
1712915550000,0.8029090909090889,17
1712915580000,0.7799999999999612,17
1712915610000,0.8176363636364187,17
1712915640000,0.9496363636363895,17
1712915670000,1.0370909090908926,17
1712915700000,1.1849090909091586,17
1712915730000,1.238727272727259,17
1712915760000,1.249272727272646,17
1712915790000,1.3727272727272735,17
1712915820000,1.6218181818181294,17
1712915850000,1.9330909090907062,17
1712915880000,1.8572727272727212,17
1712915910000,1.844181818181792,17
1712915940000,1.9919999999999916,17
1712915970000,2.376727272727394,17
1712916000000,2.979636363636449,17
1712916030000,4.299090909090923,17
1712916060000,4.035090909090882,17
1712916090000,3.023636363636351,17
1712916120000,2.8274545454544833,17
1712916150000,2.677636363636372,17
1712916180000,2.6520000000000445,17
1712916210000,3.539272727272659,17
1712916240000,3.929818181818172,17
1712916270000,3.070363636363651,17
1712916300000,2.7265454545454064,17
1712916330000,3.0119999999999645,17
1712916360000,3.3798181818181385,17
1712916390000,2.213090909090865,17
1712916420000,1.2518181818182226,17
1712916450000,1.4045454545455542,17
1712916480000,1.6023636363636555,17
1712916510000,1.463818181818187,17
1712916540000,1.4136363636364302,17
1712916570000,1.3796363636364162,17
1712916600000,1.3736363636363844,17
1712916630000,1.7494545454546002,17
1712916660000,2.526909090909084,17
1712916690000,2.853999999999989,17
1712916720000,2.7576363636363324,17
1712916750000,2.6296363636364486,17
1712916780000,3.2998181818181456,17
1712916810000,3.643272727272713,17
1712916840000,2.5409090909091576,17
1712916870000,1.8885454545454037,17
1712916900000,1.8410909090909797,17
1712916930000,1.9381818181817922,17
1712916960000,1.7883636363635484,17
1712916990000,1.7863636363637032,17
1712917020000,1.8776363636364057,17
1712917050000,2.04636363636369,17
1712917080000,2.758000000000043,17
1712917110000,4.17527272727275,17
1712917140000,3.9287272727272726,17
1712917170000,3.296727272727268,17
1712917200000,2.9305454545454275,17
1712917230000,1.857818181818221,17
1712917260000,1.2694545454545079,17
1712917290000,0.6909090909090917,17
1712917320000,0.4707272727272961,17
1712917350000,0.44600000000001294,17
1712917380000,0.44981818181821176,17
1712917410000,0.4565847301291487,17
1712917440000,0.4438181818181799,17
1712917470000,0.44963636363645576,17
1712917500000,0.4474545454545569,17
1712917530000,0.45690909090914344,17
1712917560000,0.46127272727270974,17
1712917590000,0.4467272727273013,17
1712917620000,0.44218181818181357,17
1712917650000,0.4638181818181206,17
1712917680000,0.4761818181817289,17
1712917710000,0.47672727272729465,17
1712917740000,0.46109090909092065,17
1712917770000,0.442727272727247,17
1712917800000,0.442727272727214,17
1712917830000,0.46800000000002984,17
1712917860000,0.4760000000000061,17
1712917890000,0.4430909090908912,17
1712917920000,0.43781818181814847,17
1712917950000,0.4601818181817765,17
1712917980000,0.44090909090912467,17
1712918010000,0.4410909090908477,17
1712918040000,0.43345454545454887,17
1712918070000,0.43945454545458074,17
1712918100000,0.44999999999996765,17
1712918130000,0.46454545454547524,17
1712918160000,0.9187272727273846,17
1712918190000,2.3572727272726217,17
1712918220000,3.539272727272758,17
1712918250000,5.98745454545457,17
1712918280000,6.766727272727241,17
1712918310000,4.528181818181806,17
1712918340000,3.3501818181819547,17
1712918370000,4.5985454545455235,17
1712918400000,5.502363636363589,17
1712918430000,6.664909090909054,17
1712918460000,7.711999999999998,17
1712918490000,7.645818181818157,17
1712918520000,7.914363636363752,17
1712918550000,8.523454545454527,17
1712918580000,9.88272727272726,17
1712918610000,6.107090909090865,17
1712918640000,2.4967272727272025,17
1712918670000,4.38654545454546,17
1712918700000,7.088909090909115,17
1712918730000,7.309636363636442,17
1712918760000,7.9559999999999995,17
1712918790000,5.890181818181867,17
1712918820000,2.442909090909069,17
1712918850000,1.9950909090909015,17
1712918880000,1.882181818181694,17
1712918910000,2.089090909090903,17
1712918940000,2.2825454545454056,17
1712918970000,2.985999999999959,17
1712919000000,4.440727272727269,17
1712919030000,5.450909090909046,17
1712919060000,7.782181818181794,17
1712919090000,8.057090909090833,17
1712919120000,5.324727272727218,17
1712919150000,4.180909090909105,17
1712919180000,3.8670909090908854,17
1712919210000,4.038727272727292,17
1712919240000,5.555636363636289,17
1712919270000,6.089272727272693,17
1712919300000,3.855818181818178,17
1712919330000,2.512727272727319,17
1712919360000,2.3585454545454434,17
1712919390000,2.481818181818183,17
1712919420000,3.554363636363699,17
1712919450000,4.343272727272747,17
1712919480000,3.5914545454545252,17
1712919510000,3.0936363636363575,17
1712919540000,3.0479999999999574,17
1712919570000,3.1389090909090807,17
1712919600000,6.250181818181822,17
1712919630000,10.280545454545425,17
1712919660000,6.6178181818181745,17
1712919690000,2.3589090909091537,17
1712919720000,2.9152727272727637,17
1712919750000,3.889272727272758,17
1712919780000,3.4190909090910946,17
1712919810000,2.5512727272727225,17
1712919840000,3.060727272727242,17
1712919870000,4.058181818181799,17
1712919900000,3.6240000000000947,17
1712919930000,2.583454545454515,17
1712919960000,2.9183636363636416,17
1712919990000,4.047454545454589,17
1712920020000,4.1667272727272415,17
1712920050000,3.8572727272726888,17
1712920080000,4.6079999999999774,17
1712920110000,8.087272727272648,17
1712920140000,9.423090909090918,17
1712920170000,8.9538181818182,17
1712920200000,8.380727272727217,17
1712920230000,6.47109090909094,17
1712920260000,4.479155128012851,17
1712920290000,4.159090909090944,17
1712920320000,4.43799999999997,17
1712920350000,6.249272727272611,17
1712920380000,7.5383636363636795,17
1712920410000,5.836727272727315,17
1712920440000,4.74436363636368,17
1712920470000,4.711090909090821,17
1712920500000,4.972909090909096,17
1712920530000,4.465818181818165,17
1712920560000,4.26272727272722,17
1712920590000,3.3165454545454525,17
1712920620000,2.344363636363547,17
1712920650000,2.466909090909097,17
1712920680000,2.7245454545453285,17
1712920710000,2.8896363636364355,17
1712920740000,1.8016363636363668,17
1712920770000,0.778545454545417,17
1712920800000,0.8081818181817991,17
1712920830000,1.0530909090908782,17
1712920860000,1.165454545454586,17
1712920890000,1.1501818181817898,17
1712920920000,1.2589090909090876,17
1712920950000,1.2438181818181473,17
1712920980000,1.2852727272726712,17
1712921010000,1.3618181818181756,17
1712921040000,1.6685454545455625,17
1712921070000,1.8367272727272819,17
1712921100000,1.7940000000001013,17
1712921130000,1.7510909090909008,17
1712921160000,2.1260000000000385,17
1712921190000,2.391090909090815,17
1712921220000,3.4703636363636186,17
1712921250000,4.593090909090891,17
1712921280000,3.6005454545454683,17
1712921310000,3.111818181818143,17
1712921340000,2.731454545454506,17
1712921370000,2.647818181818102,17
1712921400000,3.00527272727281,17
1712921430000,3.9092727272726986,17
1712921460000,3.5690909090908627,17
1712921490000,2.7374545454545367,17
1712921520000,2.876000000000139,17
1712921550000,3.2752727272726516,17
1712921580000,3.0470909090909126,17
1712921610000,1.6923636363636692,17
1712921640000,1.2414545454544923,17
1712921670000,1.4803636363636388,17
1712921700000,1.5987272727272126,17
1712921730000,1.4774545454545502,17
1712921760000,1.4239999999999955,17
1712921790000,1.4034545454544896,17
1712921820000,1.526363636363551,17
1712921850000,2.379999999999961,17
1712921880000,2.9772727272727284,17
1712921910000,2.686727272727381,17
1712921940000,2.6038181818182324,17
1712921970000,2.627818181818194,17
1712922000000,3.3009090909090784,17
1712922030000,3.446000000000045,17
1712922060000,2.3956363636364344,17
1712922090000,1.8663636363635643,17
1712922120000,1.8959999999999797,17
1712922150000,1.9267272727272944,17
1712922180000,1.797454545454557,17
1712922210000,1.7756363636363617,17
1712922240000,1.8752727272726848,17
1712922270000,2.0878181818182475,17
1712922300000,3.0779999999999497,17
1712922330000,4.5143636363637185,17
1712922360000,3.704000000000054,17
1712922390000,3.3745454545454288,17
1712922420000,2.7994545454545343,17
1712922450000,1.567090909090886,17
1712922480000,1.1556363636363223,17
1712922510000,0.604181818181811,17
1712922540000,0.47636363636365064,17
1712922570000,0.47054545454553964,17
1712922600000,0.46963636363639616,17
1712922630000,0.4589090909090875,17
1712922660000,0.4661818181817754,17
1712922690000,0.45000000000000095,17
1712922720000,0.4496363636363895,17
1712922750000,0.4341818181817383,17
1712922780000,0.4369090909090706,17
1712922810000,0.4438181818182132,17
1712922840000,0.43054545454549364,17
1712922870000,0.43672727272728173,17
1712922900000,0.4492727272728113,17
1712922930000,0.45945454545445497,17
1712922960000,0.44690909090912345,17
1712922990000,0.4692727272727848,17
1712923020000,0.4550909090908889,17
1712923050000,0.4607272727273095,17
1712923080000,0.4616363636363868,17
1712923110000,0.4565454545454001,17
1712923140000,0.4425454545456565,17
1712923170000,0.4539999999999558,17
1712923200000,0.4518181818182554,17
1712923230000,0.5549090909091327,17
1712923260000,0.6000000000001993,17
1712923290000,0.5361818181817818,17
1712923320000,0.5356363636364478,17
1712923350000,0.5318181818182156,17
1712923380000,0.6469090909091568,17
1712923410000,0.829090909091049,17
1712923440000,0.9770909090909389,17
1712923470000,1.2523636363636559,17
1712923500000,1.234909090909027,17
1712923530000,0.9978181818181682,17
1712923560000,1.015818181818131,17
1712923590000,1.4758181818180849,17
1712923620000,1.6632727272727201,17
1712923650000,1.5730909090908516,17
1712923680000,1.4878181818182474,17
1712923710000,1.4636363636364305,17
1712923740000,1.479454545454594,17
1712923770000,2.0441818181818245,17
1712923800000,2.3674545454546623,17
1712923830000,1.405636363636388,17
1712923860000,0.7307272727272498,17
1712923890000,1.0789090909090615,17
1712923920000,1.383818181818127,17
1712923950000,1.3712727272725307,17
1712923980000,1.3687272727273514,17
1712924010000,1.0900000000000474,17
1712924040000,0.737454545454471,17
1712924070000,0.7310909090909269,17
1712924100000,0.7245454545453299,17
1712924130000,0.723272727272707,17
1712924160000,0.7352727272726712,17
1712924190000,0.8705454545453748,17
1712924220000,1.0876363636364914,17
1712924250000,1.229636363636284,17
1712924280000,1.4621818181818864,17
1712924310000,1.324181818181851,17
1712924340000,1.036545454545426,17
1712924370000,0.9585454545454435,17
1712924400000,0.9012727272726567,17
1712924430000,0.9649090909090532,17
1712924460000,1.1814089818260713,17
1712924490000,1.2547272727273433,17
1712924520000,0.9301818181819156,17
1712924550000,0.7892727272725598,17
1712924580000,0.7678181818181417,17
1712924610000,0.8303636363636054,17
1712924640000,0.9814545454544722,17
1712924670000,0.9912727272726369,17
1712924700000,0.874545454545462,17
1712924730000,0.7941818181818572,17
1712924760000,0.8096363636363763,17
1712924790000,0.8292727272725732,17
1712924820000,1.2512727272727555,17
1712924850000,1.603090909090944,17
1712924880000,1.0998181818181456,17
1712924910000,0.7087272727273317,17
1712924940000,0.8558181818181443,17
1712924970000,0.9796363636364491,17
1712925000000,0.8727272727272405,17
1712925030000,0.8016363636363671,17
1712925060000,0.8659999999999201,17
1712925090000,0.991454545454492,17
1712925120000,0.8954545454545796,17
1712925150000,0.7785454545454169,17
1712925180000,0.8545454545453561,17
1712925210000,0.9674545454545965,17
1712925240000,0.9738181818180408,17
1712925270000,0.9129090909092409,17
1712925300000,1.0761942682212382,17
1712925330000,1.375636363636428,17
1712925360000,1.4027272727272668,17
1712925390000,1.4400000000001794,17
1712925420000,1.3436363636362918,17
1712925450000,1.5032727272726671,17
1712925480000,1.5321818181817606,17
1712925510000,0.9510909090907681,17
1712925540000,1.3847272727275355,17
1712925570000,3.287999999999937,17
1712925600000,3.7467272727271688,17
1712925630000,1.9174545454545633,17
1712925660000,1.0318181818181493,17
1712925690000,1.0421818181818798,17
1712925720000,1.0710909090908411,17
1712925750000,1.0069090909091765,17
1712925780000,0.9449090909090467,17
1712925810000,0.8238181818182062,17
1712925840000,0.7054545454547314,17
1712925870000,0.7327272727274589,17
1712925900000,0.7716363636364066,17
1712925930000,1.731272727272683,17
1712925960000,1.6927272727271148,17
1712925990000,0.6083636363635552,17
1712926020000,0.5805454545454606,17
1712926050000,0.6058181818181773,17
1712926080000,0.6227272727272072,17
1712926110000,0.6594545454544218,17
1712926140000,0.7047272727274431,17
1712926170000,0.6834545454543505,17
1712926200000,0.7170909090908197,17
1712926230000,0.7483636363636343,17
1712926260000,0.82599999999994,17
1712926290000,0.8456363636362692,17
1712926320000,0.8485454545454896,17
1712926350000,0.850000000000001,17
1712926380000,0.9223636363636957,17
1712926410000,0.9767272727270964,17
1712926440000,1.3230909090907856,17
1712926470000,1.5836363636364037,17
1712926500000,1.3047272727273107,17
1712926530000,1.0925454545453257,17
1712926560000,1.0350909090907165,17
1712926590000,1.0596363636364092,17
1712926620000,1.2163636363634653,17
1712926650000,1.3970909090909787,17
1712926680000,1.2950909090911005,17
1712926710000,1.0821818181818268,17
1712926740000,1.0698181818181194,17
1712926770000,1.1512727272726564,17
1712926800000,1.1643636363634544,17
1712926830000,0.9230909090910502,17
1712926860000,0.7254545454543744,17
1712926890000,0.7230909090908516,17
1712926920000,0.7870909090907936,17
1712926950000,0.7776363636362402,17
1712926980000,0.7421818181818799,17
1712927010000,0.7323636363637486,17
1712927040000,0.7165454545455188,17
1712927070000,0.828363636363661,17
1712927100000,1.0052727272726778,17
1712927130000,1.0734545454544957,17
1712927160000,1.0872727272726486,17
1712927190000,1.0943636363636138,17
1712927220000,1.2663636363637294,17
1712927250000,1.3358181818182697,17
1712927280000,1.044727272727456,17
1712927310000,0.8378181818182144,17
1712927340000,0.8358181818183361,17
1712927370000,0.852727272727366,17
1712927400000,0.8636363636362983,17
1712927430000,0.8545454545452571,17
1712927460000,0.8358181818180714,17
1712927490000,1.2316363636363272,17
1712927520000,1.418909090909041,17
1712927550000,1.4543636363636,17
1712927580000,1.4298181818181055,17
1712927610000,1.2316363636363272,17
1712927640000,1.0910909090909469,17
1712927670000,0.8454545454544802,17
1712927700000,0.7230260975051159,17
1712927730000,0.5416363636364462,17
1712927760000,0.4610909090907881,17
1712927790000,0.4703636363635526,17
1712927820000,0.4561818181817555,17
1712927850000,0.45581818181804523,17
1712927880000,0.4425454545455243,17
1712927910000,0.4421818181818137,17
1712927940000,0.4545454545453891,17
1712927970000,0.44545454545448004,17
1712928000000,0.4434545454546017,17
1712928030000,0.4607272727272099,17
1712928060000,0.45000000000000084,17
1712928090000,0.4596363636364095,17
1712928120000,0.44454545454566685,17
1712928150000,0.44763636363661063,17
1712928180000,0.44072727272723633,17
1712928210000,0.43909090909106874,17
1712928240000,0.43345454545454853,17
1712928270000,0.44272727272711476,17
1712928300000,0.44800000000005646,17
1712928330000,0.44254545454539174,17
1712928360000,0.45272727272710167,17
1712928390000,0.4530909090909443,17
1712928420000,0.4561818181816233,17
1712928450000,0.4518181818182222,17
1712928480000,0.44163636363618164,17
1712928510000,0.46345454545450926,17
1712928540000,0.47272727272727355,17
1712928570000,0.4721818181819061,17
1712928600000,0.6105454545452889,17
1712928630000,1.07436363636364,17
1712928660000,1.4634545454545091,17
1712928690000,2.269272727272686,17
1712928720000,2.4996363636363554,17
1712928750000,1.8314545454546707,17
1712928780000,1.445090909090836,17
1712928810000,2.545818181818454,17
1712928840000,3.4818181818181815,17
1712928870000,3.0656363636364414,17
1712928900000,2.950181818181724,17
1712928930000,2.79636363636369,17
1712928960000,2.799454545454369,17
1712928990000,3.848181818181779,17
1712929020000,5.449090909090923,17
1712929050000,3.428727272727305,17
1712929080000,1.1058181818181771,17
1712929110000,1.6232727272727066,17
1712929140000,2.4750909090909943,17
1712929170000,2.585090909090916,17
1712929200000,2.6603636363638303,17
1712929230000,2.2709090909091842,17
1712929260000,1.208909090909187,17
1712929290000,1.0160000000002176,17
1712929320000,0.9998181818182117,17
1712929350000,1.0867272727274138,17
1712929380000,1.1494545454545673,17
1712929410000,1.3114545454544988,17
1712929440000,1.741818181817971,17
1712929470000,2.093272727272681,17
1712929500000,2.5965454545454794,17
1712929530000,2.6870909090909914,17
1712929560000,2.0721818181818397,17
1712929590000,1.7169090909090308,17
1712929620000,1.5958181818182569,17
1712929650000,1.5603636363635651,17
1712929680000,2.0169090909088982,17
1712929710000,2.273272727272575,17
1712929740000,1.6258181818182171,17
1712929770000,1.1921818181818797,17
1712929800000,1.1634545454545093,17
1712929830000,1.2161818181818085,17
1712929860000,1.50745454545461,17
1712929890000,1.814363636363653,17
1712929920000,1.550181818181856,17
1712929950000,1.3192727272729505,17
1712929980000,1.3038181818179682,17
1712930010000,1.3516363636365654,17
1712930040000,2.19163636363638,17
1712930070000,3.3625454545454976,17
1712930100000,2.422909090909195,17
1712930130000,1.1440000000000354,17
1712930160000,1.296545454545479,17
1712930190000,1.6167272727273079,17
1712930220000,1.442909090909036,17
1712930250000,1.1318181818180504,17
1712930280000,1.2643636363637192,17
1712930310000,1.6560000000000987,17
1712930340000,1.5865454545452282,17
1712930370000,1.1938181818181803,17
1712930400000,1.2403636363637243,17
1712930430000,1.721818181818394,17
1712930460000,1.8394545454545805,17
1712930490000,1.628363636363595,17
1712930520000,1.82963636363625,17
1712930550000,2.559090909090777,17
1712930580000,2.843272727272746,17
1712930610000,3.9604783366801604,17
1712930640000,4.057454545454543,17
1712930670000,2.0145454545455745,17
1712930700000,1.603090909090878,17
1712930730000,1.7805454545455264,17
1712930760000,1.9592727272724346,17
1712930790000,5.153636363636442,17
1712930820000,7.3990909090907895,17
1712930850000,4.231818181818315,17
1712930880000,1.9254545454545067,17
1712930910000,1.8974545454544907,17
1712930940000,1.966727272727374,17
1712930970000,1.8185454545453315,17
1712931000000,1.7352727272729025,17
1712931030000,1.412909090909076,17
1712931060000,1.0867272727271495,17
1712931090000,1.1190909090906977,17
1712931120000,1.2252727272727832,17
1712931150000,1.5832727272726936,17
1712931180000,1.2641818181817317,17
1712931210000,0.6069090909092425,17
1712931240000,0.5861818181819141,17
1712931270000,0.607636363636465,17
1712931300000,0.6145454545456404,17
1712931330000,0.7472397734091392,17
1712931360000,0.9296363636361843,17
1712931390000,0.7803636363638037,17
1712931420000,0.7216363636363406,17
1712931450000,0.7134545454545093,17
1712931480000,0.8050909090910211,17
1712931510000,0.852909090909089,17
1712931540000,0.8585454545456086,17
1712931570000,0.8512727272727227,17
1712931600000,0.9478181818181352,17
1712931630000,1.0621818181817209,17
1712931660000,1.3083808998013366,17
1712931690000,1.6381818181819248,17
1712931720000,1.3776363636365048,17
1712931750000,1.0985454545454896,17
1712931780000,1.0669090909090968,17
1712931810000,1.095272727272625,17
1712931840000,1.174363636363772,17
