"Time","gitaly","gitlab-exporter","gitlab-shell","kas","minio","prometheus","registry","sidekiq","toolbox","webservice","postgresql","redis"
1713353880000,0.16069419893941828,0.12796314661377522,1.818229483071443,12.244942076952903,0.43718577272585324,3.0283282861195233,3.513136257293004,20.077600541972043,0.07717835918808366,4.212499292307035,4.140259243924966,40.180675569520815
1713353910000,0.5460171085360674,57.796115902463235,1.6432521605919737,12.19290146508593,0.3947758002434451,6.325042881646656,2.9750073690627685,63.12018514408902,0,3.8866771555495143,21.252885457295232,137.54339961638382
1713353940000,0.25330082639394613,0.0991801110817244,1.4481247517539646,12.326504103618932,0.39759455295462454,3.7144786742168425,3.374023293555165,16.80082248802628,0,4.049324695470958,2.5130639435158963,36.51146348853651
1713353970000,0.479603527750393,100.20800832033281,1.656185947580938,11.901851223064279,0.443885477546793,5.050240736864141,2.8240892546931535,63.78692927484333,0,4.177245888661207,11.913326235216253,153.1516135463841
1713354000000,0.23509129378575347,0.12250022968793067,1.6972643705055652,12.415513035725336,0.30710172744721687,3.1048577267725204,3.5214145565881894,18.745557924662403,0,4.014508368683775,2.2701475595913734,37.85846300602158
1713354030000,0.6018562513858532,66.56022707113713,1.4878115483477,11.83111466907622,0.44025387973731517,5.519451615774949,3.215333047195429,78.7037037037037,0,4.10630164813888,15.914713458644698,185.2511578197364
1713354060000,0.5644933672029353,0.323721876661965,2.4410294549141067,13.308303344503514,0.7713614529644823,4.415810047777617,3.989925530397577,17.346938775510203,0,4.19103061229948,4.216197224336827,40.40229885057472
1713354090000,0.6320691949434465,70.40981447333759,1.737501183288019,12.549181030071225,0.4302132628603036,6.3380138172777105,3.7533493854380784,127.52255492010865,NaN,3.970122111555064,27.943770986284218,144.123006833713
1713354120000,0.2984084880636605,0.16772191706151202,1.856987236864799,10.92290642319672,0.5719962669717313,4.530394211914261,3.3932075986668497,50.3857485025333,0.08677919035015404,4.047350806085419,5.983282006159261,64.16469302240846
1713354150000,0.5993935547563641,0,1.558270014243746,12.53696934156062,0.3589053387169134,5.29221223595967,3.3365509881812363,102.80179245696488,0.026888948642108095,4.235314442397229,29.000451118128506,332.4143634985181
1713354180000,0.2675137936799866,56.34718688153803,1.5840326055129768,12.461799667946494,0.3633574225846825,3.588087549336204,3.5082355881479224,31.637792568846162,0.02653012495688855,3.8884618901494257,1.915868388171595,58.92518541631664
1713354210000,0.594199130983771,51.935918221538294,1.7860255148399347,12.586339884290481,0.4829492098414317,5.85257829800696,3.348512930620872,79.00851983062847,0.09504348239319489,4.136733801269337,16.255227303385944,190.3950172102934
1713354240000,0.29432324049887787,0.12120477546815343,1.5718518768172665,11.886563779328736,0.41975654120610045,3.684829478635829,3.1977053580433843,32.57461114736606,0,3.9667156448156327,2.2011280781400466,54.1734022000552
1713354270000,0.48812235600390497,55.249428454188404,1.6643508530641862,11.946604331944254,0.37497656396475215,5.683576714217383,3.519830268024915,51.037207641367985,0,4.544006751881937,12.717795979151154,176.8366772367602
1713354300000,0.30335204004246924,0,1.6548427680437285,12.50638375509648,0.5094043887147336,3.216494845360825,3.5452950378385513,49.38189260847048,0.02664961091568063,3.904461966642385,2.3441296703924985,59.97899159663866
1713354330000,0.6812703070956923,0,1.6512561869292326,12.058641706606995,0.38826155887015884,5.492337038742353,3.1940098111881006,82.24359689054404,0,3.829113626576341,12.928955070273052,185.47552601047317
1713354360000,0.29477121218992336,0,1.7462790439791087,12.109885105449447,0.3224896198653606,3.8707711063700088,3.333811949900398,35.646725717487854,0,3.920023122003177,1.7686593562079944,57.26273846896885
1713354390000,0.08196049504139005,0,1.4778122360922852,12.024261727594041,0.4742145820983995,6.07489994282447,3.2344301198710976,90.99307101795986,0,4.179719718999856,13.454139822887972,266.00512163892444
1713354420000,0.46089707330358454,0,1.6579113932561487,12.680964085574615,0.34823993731681124,3.230285341871866,3.355905213081974,33.12384900386765,0,4.035329166307928,2.0353409196040335,57.04650437838298
1713354450000,0.6641709938413235,0,1.6260817665780172,12.222592051104314,0.4534633261534973,5.943687803552627,3.30972189086894,91.05260847324743,0,3.9948076579554894,17.006963854280162,193.30644354811827
1713354480000,0.25573485410326574,NaN,1.6394275389128699,12.17505465368188,0.37080526543476916,2.919400469511828,3.0905285214383555,29.869972838016146,0,3.4324959976987826,2.149517938991623,54.75875850066071
1713354510000,0.5180601525399339,64.27437281676723,1.6293807235009201,12.029972150245133,0.4178272980501393,6.699018883848508,3.246332400275061,95.32769621750236,0,4.470836799338838,32.77943473938361,207.01719642208798
1713354540000,0.2620888481195125,0.15675619186957884,1.5671909712008598,12.314617779306182,0.4323856880337261,3.900027464982148,3.751802559565303,32.489032380418195,0.03477172363434056,3.1899218827304163,1.8411459292263506,52.34043832486547
1713354570000,0.5973066898349262,52.236126073865364,1.7558157790692501,12.23962416365362,0.46019328117809477,6.374810692776388,3.3462384526788433,63.293833555313896,0,4.595924736668367,11.582123868371893,261.2186817096102
