"Time","gitaly","gitlab-exporter","gitlab-shell","kas","minio","prometheus","registry","sidekiq","toolbox","webservice","postgresql","redis"
1713356040000,78.82518829315266,10.16260162601626,99.01692013981788,1300.9948069796592,15.007503751875937,423.00613496932516,280.71493902266695,155605.22371488842,0,1137699.177294215,2528283.9479325237,26518.18121824061
1713356070000,1300.2306425041186,16346.567122523025,96.68144509031113,1341.9730209106683,14.968459317865925,491.9232563564264,263.36639436669554,222789.44715173918,0,924791.9639321256,2176910.950322621,68662.26471866538
1713356100000,92.22543996435732,7.926547328093005,98.61910009926966,1284.725012115768,11.524214569899849,562.1226909590428,281.68202006130747,176654.26321043726,0,277317.61056711513,397938.77777367004,22024.36163714111
1713356130000,1516.0727441932606,13434.247871333964,106.18057755396441,1391.1982883148685,14.829461196243203,501.17505272672497,275.6335686153006,226220.52586584672,0,394933.7320397129,560938.6607880959,70956.29710673474
1713356160000,81.4636242123353,8.713964127514341,86.72565030059863,1232.2667477094717,17.011969135427425,494.5212531254596,278.9551879132256,367153.4367600051,0,285583.2694282663,398202.3291279634,31220.658019614046
1713356190000,1842.2959572845157,12787.450275189363,96.23424266789303,1371.5703264318681,9.543610893350149,551.7555859553123,298.98488277660795,393465.4793619822,0,367436.50610928773,714448.9929090356,67510.9908773292
1713356220000,73.0522297414541,10.510968704438342,100.97048538005504,1240.2347287953871,17.924588694705843,478.5780162656159,263.7091639856855,296651.52093211666,0,788484.088506829,897256.059454438,57988.81744478613
1713356250000,1514.8809523809523,14129.474508858622,95.93267170105764,1386.4816832189986,9.92731785144478,534.200791745084,287.4395608574942,363688.67051410564,0,798850.9367562301,899644.8551614295,65663.15277933535
1713356280000,64.66750896011139,5.870247292601465,99.2825506972745,1352.4446381591274,14.81115773882992,375.6224948378477,277.7637605800452,313747.79108912824,0,784538.6611462225,828554.3377483444,55011.5562403698
1713356310000,1320.0889597025825,16547.68286661494,98.79464042551837,1288.3598592841531,16.61228122218926,678.4385444913919,253.72417026399222,386754.4362988771,0,707298.7308759156,846589.9159220895,68086.43727089984
1713356340000,65.9071650503719,5.877289322924397,103.8206377723308,1270.4581910877805,12.38280558995224,442.45547976914287,285.7031258463526,308594.008798985,0,479489.9891356366,601274.5239063136,24288.70201096892
1713356370000,1414.3670608848006,26031.83156491306,101.76610224541565,1377.0735006567984,13.1806056802134,519.1328877169315,281.7159103687885,392083.31122383755,0,366106.3730416371,572366.7433453829,34700.645666210134
1713356400000,58.30924100456303,6.5150867033003195,96.13579723112917,1208.3353316841512,14.357011007041772,421.73706369686266,259.45007633861314,292965.54899683857,0,457039.1060733029,1278424.386463446,19072.850500949513
1713356430000,1410.5926492550905,15963.143207187584,98.37866092066099,1423.7364291423492,12.889366272824919,489.3656949831102,294.17187276136116,258270.34424036005,0,457038.6350151941,1281746.4175687516,34768.95467286525
1713356460000,11971.93770589997,8.94339239134117,100.63636320194641,1242.5091840723085,16.243183663998146,376.08503100088575,272.3396200906483,151871.25398680012,0,1536921.653145325,1724279.5348058902,18102.298296367728
1713356490000,15195.845793784943,13737.495232786692,93.68798277250403,1455.3288016021593,10.824184320395856,1066.4329636227803,284.0086707499508,199834.03916097851,0,1724972.8493974602,2057345.7231905805,35287.40521546144
1713356520000,101.8230485422846,5.626438578045523,98.70038670897817,1249.6630309346988,15.861775952414673,354.2107708989518,245.4263862717374,159192.05473991894,0,487849.39703996474,620021.3107241063,19874.914217979913
1713356550000,1145.8167565496715,22306.850097586517,108.1560296628854,1402.6171762028448,15.967153284671532,580.8275435290146,271.27322893828546,297290.8941858999,0,273664.6905085967,406939.5819612465,31537.927904564316
1713356580000,665.8425361243887,4.805708599305842,93.20368466440092,1232.182445272032,10.968348480100282,422.44697037501123,286.6744537139143,163916.3120567376,0,1943922.3725735273,2120608.796022257,624201.8167986755
1713356610000,1231.8639798488664,15281.369193154034,96.32846247980261,1406.9944731130408,16.4261410301537,658.2656743346865,277.471707016766,216219.23789777904,3.6412817311693715,2678744.2173552946,3405204.371772805,768855.9970981783
1713356640000,122161.84031578599,4.310907903331156,98.28724210281334,1236.3620599878882,15.284398995596638,433.56334041047415,272.84239153954513,156986.86489135763,0,1386158.7131090304,1594836.0501094258,411111.74501528166
1713356670000,29587.305012639496,21632.062407680944,99.15956422045849,1401.3994945329543,14.229570402493565,572.2919739540238,265.062245576977,231119.45929887108,0,836823.9150375571,469526.7831492073,126565.21352313168
1713356700000,19037.86623874107,7.8671328671328675,95.92818457150159,1282.9067337795736,9.74014679792674,419.43199709337534,291.75403549505927,174639.5662084686,0,531436.617928323,457924.6606779884,69548.2836178607
1713356730000,30872.508276396424,11376.135204701082,102.37789724623921,1402.4656540987933,19.08743864751863,573.922139051417,279.47999191460127,214862.22345132745,0,437002.62398755155,491179.1468609173,48722.96555026619
1713356760000,106752.12377544012,6.82170542635659,98.94201731429635,1259.016019094968,11.625010379473554,407.18439757974505,291.43256994175727,158984.2590137858,0,607751.7307655904,443245.19912969443,86935.44005795002
1713356790000,28747.26195463523,15329.603455045151,105.1106231885142,1355.097608147888,13.718765311122,615.2359717577109,256.22066618150455,230727.27572995113,0,836832.8648060567,495037.74531948,127075.78847199565
1713356820000,94279.23363883387,8.419978312177076,97.59930453525725,1247.9303351887106,14.379129720291692,739.5549174443646,262.9511689103517,158671.56419529836,NaN,442806.7344502376,449129.59719789843,65428.80743417656
1713356850000,170479.17040761356,13520.992641754436,92.25595531275185,1405.383463874734,15.62718013115669,557.0132087339384,302.1364683896916,237292.3082645243,0,702359.5364566463,479871.1696286237,46608.832398430655
1713356880000,124799.50328555905,4.766145921093806,103.54344763220418,1229.6640769097567,10.860290124893336,321.87609948848416,258.77027972593527,159572.90944790945,0,578227.2338774954,470083.02269406256,35051.1306629621
1713356910000,13964.512178527692,18897.620967741936,91.84280367592145,1463.3168815944482,15.986297459320582,599.4831059252784,286.9587485283799,224344.12884743037,0,435804.0944889069,551114.5277289436,34892.434761790755
1713356940000,1078480.5753017028,11.585204255480257,109.40350100999898,1265.3099823107823,14.771048744460856,417.89500181802924,276.4740445452393,165566.35547684086,0,432675.5629537561,462809.52380952385,26684.28298279159
1713356970000,2827857.814721645,14161.416132543234,98.55699542915445,1418.7005517125112,12.218892735577343,848.8974575250031,279.9036357365875,222530.46806005298,0,888632.1287460808,470557.63199586153,30417.19773808455
1713357000000,2628357.4410143085,6.68914964185178,94.10870046092705,1235.3545404959518,12.016135953995365,376.3301480119374,263.9382409348226,140408.0964015993,0,809006.955759165,458675.69822270586,26509.506759676522
1713357030000,2824298.2173663024,16973.28216638911,95.32345168332759,1395.2663331608533,14.900750359214518,639.3231318372608,273.0731965946511,251703.69413588222,0,894765.580661432,477702.97862997657,44222.64188951
1713357060000,2428083.968992248,0,99.94001742918962,1225.796470849644,15.494438603287033,352.03624677308886,276.1928046677782,171438.5468967554,0,1376273.4934643384,428815.4256398366,264395.63941299793
1713357090000,28457.790505384586,11316.519850368046,101.81086991460307,1407.9033176410626,13.857270117786797,518.6606406867344,278.52552328425503,226119.54346466542,0,9519492.078457352,468547.27685325267,1498229.546133174
1713357120000,26599.50708564387,7.535085240651785,86.34131115791615,1248.6264734861215,13.836726625815379,322.01533406352684,268.81584644953784,149950.26245274016,0,7478733.575047734,464106.729879741,1181216.6872301048
1713357150000,44247.35395590901,13091.988379239063,102.00097639296871,1404.1722898876387,13.816243955393269,553.8492683208976,276.0689614775204,237709.95539893175,0,399772.40028756805,451988.0942717212,48636.764456503304
1713357180000,24688.47683027146,6.196581196581197,102.1934615044492,1246.4714575526284,12.207882804325079,300.6196025554592,285.55339617100867,165856.802996558,0,1338595.5709532932,405022.30919765163,39771.72451390151
1713357210000,8658345.575563082,15748.326549833497,96.01220859265148,1423.625180721419,14.777597162701344,805.2426183638908,278.6597945731735,201766.70389593326,0,11853990.725586236,209229.2080557828,39866.45126548196
1713357240000,7418015.794209825,9.895547003848268,98.80579071952914,1253.7858921552001,14.240184444293755,900.0622342080698,272.93051098054275,192653.36765336766,0,11192621.665218685,184394.203760616,23978.019364701886
1713357270000,2263370.59199247,14286.989912534666,94.15145970924455,1376.3306791042335,15.810633780548402,503.9481676452723,285.8372443843705,193651.1473450005,0,3311797.9149986263,496064.6606666924,45366.54587841776
1713357300000,2010248.4049469326,8.395344399923678,97.9841648589119,1313.5786575373913,14.205986808726534,387.78526664301756,270.0651353764436,170812.6281536953,0,2505982.8153714696,468270.4165432564,49919.21749136939
1713357330000,256378.04945818282,15318.647172341609,100.70519443139797,1341.7838737070756,14.387010584729214,698.7256727644502,304.6439565141325,255064.21600520494,0,1468109.8223777453,460492.10632843076,617149.3116025367
1713357360000,254119.3374102001,8.229888210685138,92.5346950330048,1217.7305874964616,12.488849241748438,319.51227297392194,253.97030463114214,188080.58011049722,0,1429387.4250969472,464189.50978414365,605889.9506188674
1713357390000,673344.6611132147,14846.268373035986,108.09316256439763,1388.6876498401716,13.458950201884253,622.3085869904401,299.6263706992359,250962.16137700633,0,626572.2382806784,464779.1647569491,217334.99590750973
1713357420000,856922.4676948729,5.770062989854305,96.68059994199267,1321.655214497429,18.392616678162053,404.16547788873044,296.29163480589364,167635.5967946014,0,453935.9599135721,464204.90047871,36212.420325779036
1713357450000,15738.061632557045,14950.738601920684,102.05748301770645,1318.930547309064,12.77527679766395,541.1150304640615,239.01740567841827,229786.88689023373,0,267197.52226223925,251663.25958653435,36758.52272727273
1713357480000,139.67944625516617,5.880762471272138,92.09925053578424,1247.3845683742097,13.637249172024157,315.4920100925147,300.8727669969469,158741.0979416766,0,232911.60652369366,240952.87850004132,21947.844041617504
1713357510000,1490.7997516096348,28858.682929834285,102.63498967716549,1388.1374715345,13.55713363460297,881.6716231022069,283.74014100416395,249589.79197753005,0,475113.6572075641,464722.1836687486,36188.48953252795
1713357540000,136.13818459297283,8.056124332852203,100.28656655826299,1289.501382659676,14.597018037743718,456.16703101733043,268.1361657558175,153903.91191521357,0,522250.9603301371,561005.5683824528,28054.31409062694
1713357570000,36129867.964613,12633.291985762053,94.1802501468558,1362.6888533849328,11.092183971794162,783.43391388637,301.02631242594555,271538.6982248521,0,163879.52232459508,176867.35301118784,31062.617770691406
1713357600000,66504892.06528605,5.9665511526292,100.39476286782012,1297.9916846830356,16.4536506537388,386.18947134606844,273.6909996632091,150467.20874015006,0,41230161.7630957,4921.934810346827,13045.758354755784
1713357630000,46861681.924238265,0,92.3057081991322,1330.0186173543943,14.194823958835011,565.6925343811395,276.35433769039383,241645.26760179762,NaN,56919440.99528974,26841.735168862037,28815.511341267676
1713357660000,1021365.4616315012,11121.596622711317,102.32434539367584,1259.224965150582,10.06108515989939,280.77143402711476,277.5480803536477,154559.45463522084,0,1051642.2249372392,54868.76573388303,19266.738294503506
1713357690000,827044.2326741128,0,97.7904066846812,1414.0392710846866,16.196673897324654,475.6501713194405,246.790546811103,221220.94035698738,0,862664.5529422266,59619.30912746083,30330.072225869993
1713357720000,796282.5389654393,10299.560536145902,91.78395416780803,1237.932875864581,13.878791884211221,290.8785510844957,311.58592926754466,158012.11519364448,0,543638.2080167367,55867.481488994825,14535.136465953856
1713357750000,734156.367544331,14654.544886026077,111.4870584108584,1454.8798562442753,13.998600139986001,554.2670532173681,254.96675336084581,223820.0063601993,0,490801.3996748457,72457.00609525121,31306.032542285677
1713357780000,98.75334844426129,5.141788719227174,87.57999865689996,1266.6974637275434,10.355029585798817,442.6957970746158,288.69872835975866,197115.0238098929,0,125085.57788077524,87798.57233168265,20445.849136114623
1713357810000,1833.2199064227987,12848.68835832351,109.52699952047976,1392.6878226836716,14.30249782908515,546.3226909920182,286.27381833568865,241437.48438202785,0,125844.16143145622,74822.62785726032,38786.31578947368
1713357840000,87.99613070947069,7.029128281591139,98.57314841530697,1244.8987886542038,16.515763706609256,339.63317726901766,282.1463371885461,322677.70716511144,0,118279.56348051885,22437.09315375982,27482.964586131337
1713357870000,7338.676479760494,11286.291486291486,93.26117583016087,1377.9942591325225,14.12049488972566,539.8202936664475,263.45667334346234,357007.38346400013,0,116297.70394366376,52279.24253920081,37347.19146097398
1713357900000,72.46610716591348,5.444421530212415,90.4563794184788,1242.0830781920038,10.003215319209746,274.19921438380226,296.5188488567504,314705.6380574034,0,258994.39096303232,94820.35741064732,32243.90799362332
1713357930000,1308.3122819680018,15548.192571485371,101.29454694811025,1371.8531271463603,16.380495509989178,535.889872173058,285.36141115458406,400742.73516360903,0,272531.9126151162,127524.95265841222,44240.966348516595
1713357960000,8957.858109414266,6.318812829104835,93.50087250628272,1287.0212526667256,13.806252259952007,228.37837837837836,262.16304409764837,302978.15214506217,0,243173.9571370839,103022.59708628389,29824.488102646163
1713357990000,1164.9317971129651,19210.024159534827,105.38122097461186,1480.6785336498228,13.17977845420027,598.795494256292,285.8865139355336,371740.5963267343,0,266148.93156436086,104528.12255880565,52216.01152776381
1713358020000,14584.469290856181,6.289308176100629,97.06210435373379,1240.1631062893737,13.782692875660421,247.63357827873958,256.76157301892977,308685.35493569454,0,229658.34655919074,139415.70110176038,22852.00746965453
1713358050000,19917.12019453451,15650.807420258907,101.54928892767715,1461.159363484669,14.252265092130713,516.314722899351,298.70915423448145,372993.1831780268,0,288720.6971019733,149608.6719203084,38891.38576779026
1713358080000,1334809.4402904704,6.1380122760245515,97.47208405806344,1274.641878223436,14.839154168212412,240.37495815199196,275.1765758888289,317237.14077164157,0,375139.2291907801,98087.23736513345,40973.758921701294
1713358110000,2438212.14477316,15305.93875354662,96.50006166020765,1363.4743153164195,15.366041049281087,655.4426028953424,272.18731969029375,320055.6583936121,0,509242.61084022553,116728.6341628195,46788.37541054308
1713358140000,1117438.9941951637,8.339300004211768,94.94341644340791,1238.6292135866638,13.164493480441324,284.3415301458076,278.53399687702745,342521.93035447143,0,371559.25218728324,90892.40847784201,28596.8617984309
