"Time","gitaly","gitlab-exporter","gitlab-shell","kas","minio","prometheus","registry","sidekiq","toolbox","webservice","postgresql","redis"
1713353880000,0.011161219792865674,0.003133437739708514,0.027210015448280944,0.005474570501041898,0.000046670052884754287,0.09240106774509999,0.0011477329318616066,0.08323114349922399,0,0.04606067910329806,0.006618138241259864,0.027864003123371936
1713353910000,0.014609686609685979,0.010173107255520406,0.028652742714636917,0.0046774450126571,0.0006001794774445207,0.00682590331022438,0.0005948718230660698,0.20082024745156818,0,0.03657683640488388,0.020676988933654963,0.04035826165177575
1713353940000,0.01993158313444751,0.0029955899996758377,0.025742117178303547,0.004412489622847756,0.0000648606180527276,0.005570148666377504,0.0005836330016917315,0.07509678939219992,0,0.04042877178178311,0.003552595681357948,0.02738610912022935
1713353970000,0.012227027210653225,0.009690852200607848,0.02446447169029051,0.005442067693094838,0.00005286412634745532,0.007511431861712223,0.0013436870437266827,0.22419834288052753,0,0.03479119223897298,0.013598415252416299,0.040744912955607046
1713354000000,0.012976726853890728,0.0037394444444447013,0.028353484422007937,0.0051636707383714425,0.00005132553780237367,0.042523712593043286,0.0010827072388805885,0.08182309717043128,0,0.04030783448080068,0.004912362163711023,0.02449420992496134
1713354030000,0.015518474770218943,0.008256654663560131,0.026987804015459617,0.004846767066559348,0.0005564624098867117,0.00895094043887032,0.0006435252873347369,0.2168314832776516,0,0.04185307373043315,0.023716606031804675,0.04159250811705944
1713354060000,0.02093207488782278,0.00304149608620184,0.02717049173478613,0.004314121816574761,0.00004098544232923723,0.010292699987282905,0.0005364938621347714,0.12745034500198782,0,0.04162600818971887,0.01933992766932506,0.02719905900455596
1713354090000,0.011994402370760672,0.010078701786794838,0.02509235581465379,0.005523620787355479,0.00005458201058200819,0.014759743884418988,0.001342279594584046,1.0918339567226454,0,0.03839918897568244,0.08810968349580707,0.036122685182828754
1713354120000,0.012973238921578869,0.002206703107019474,0.028045021490386075,0.004210916493035132,0.000058811651269629084,0.04849196412035694,0.0011092719365065657,0.38564142329208373,0,0.0368997978628717,0.05582883083925306,0.03353821573217509
1713354150000,0.015594994585489057,0.01328997578692511,0.027265232322938128,0.004573024349764611,0.000051003370821914664,0.011803487738418878,0.000631834351776667,0.2730310798883316,0,0.03681556853681283,0.024303719602192266,0.0450515635102545
1713354180000,0.016372566602065042,0.0030468507884421174,0.02466324658798738,0.004369323162155141,0.0009218499519076613,0.005693434380854685,0.0006268485220928246,0.11757056855026846,0,0.0411912813233401,0.005116410652808396,0.037895958571739954
1713354210000,0.01466146581035164,0.008105621609142348,0.026806721144957475,0.004678809535807038,0.000055013978363921335,0.010351375484328981,0.0011492476508787044,0.1521820879756552,0,0.03722966182741988,0.028212408684018576,0.042858778736045884
1713354240000,0.011307997021593031,0.0033800311542135373,0.02854523973917771,0.004792453228962384,0.0000526636653535915,0.08096169575485263,0.0012382087460617573,0.16883780670981216,0,0.042939047204472974,0.006270329867611606,0.03377047803804655
1713354270000,0.01567976201429129,0.011172932580537937,0.02658586194720843,0.0044569011086215615,0.00005582628456003498,0.0075858923930708115,0.0006408125988839303,0.24148278372999443,0,0.03842781991598361,0.013993348014462947,0.03885241575314778
1713354300000,0.016816742236878856,0.003465062068190494,0.025189682727060583,0.004559474535499777,0.000700027989923625,0.006645467961697744,0.0005541959162113006,0.11397781578682481,0,0.04026905781846682,0.006840232421250827,0.03793052109181053
1713354330000,0.013776264591439553,0.014979678416174102,0.027072717541118292,0.004723770181057541,0.000057178305565397536,0.008006219303089332,0.0013766913849162126,0.17012823618407583,0,0.03951415443671036,0.019409813404285554,0.03976043190877487
1713354360000,0.015354900704676232,0.002942325495278615,0.025380700619757432,0.004921159208704936,0.0000563930571883051,0.0465839399223307,0.0012883036582335547,0.20636697065342902,0,0.03813168656725576,0.005493009606129263,0.035579876434244005
1713354390000,0.014388017705795416,0.010103465661819109,0.029668145120512322,0.004490469576524006,0.00006247043985495616,0.010536005578969663,0.0005936757330568742,0.2353685180427694,0,0.03926841678421289,0.022377791484105992,0.042564018457775556
1713354420000,0.016341120674512356,0.0022474186146565996,0.02646569199156175,0.00451224385824336,0.00039533935892210436,0.003535109544544072,0.0005682114938809803,0.11066793344628402,0,0.037888954179736596,0.006594666234658448,0.0336062322946179
1713354450000,0.014251674183409058,0.011046227056424213,0.027841798821652438,0.00560326009984057,0.00005318335351475822,0.010165557581484215,0.0011920900104954156,0.23541548850117963,0,0.039162338788847645,0.018366920471278258,0.04345981450815143
1713354480000,0.012379260063074079,0.002832540553725945,0.02426967952606353,0.004364157089136962,0.00005278048780487578,0.0820431149911639,0.0011990580159790167,0.12160831476197659,0,0.03836922613455172,0.004209608684038421,0.03122205376996107
1713354510000,0.012756974965003692,0.02063539638386699,0.02806562258748882,0.0043077510588057045,0.00005644318351500514,0.007964854580584097,0.0006055906767553762,0.217379614308155,0,0.03940747184387286,0.0287336733539871,0.05050357843674733
1713354540000,0.019760681060207105,0.004091552090384734,0.02602889409509427,0.004338943208634011,0.0008183297555570968,0.006068881527669245,0.0006105637097106246,0.13638894660333345,0,0.03616615727156098,0.005416480927294899,0.03270365017374463
1713354570000,0.0164836017199219,0.01050154899722851,0.027656432426957776,0.00523474139118669,0.000054226103186243335,0.0073547179153908016,0.0005332415344939421,0.2491864551606649,0,0.039452540763646876,0.015690633099576863,0.04506092730401502
1713354600000,0.010275776798193382,0.003656879820850506,0.026128520099135605,0.004304639691000195,0.00006153762446270162,0.04533679150484829,0.0017776025366252118,0.11445248325152815,0,0.04402927832745008,0.006321764667121571,0.035320974466766186
1713354630000,0.015132443021908179,0.010638104205901265,0.028264582963122183,0.004587709874683059,0.000043911143293076556,0.012237422674766229,0.0006503974430320002,0.2786783144115636,0,0.03983515399227183,0.03100503429513984,0.04652987953490331
1713354660000,0.017725955758596534,0.0037850510844234897,0.02642068544686734,0.004250190653454418,0.00007061854050827846,0.005421792250572297,0.0005689961093553486,0.1432343044268728,0,0.03798762877316392,0.006181715367836985,0.03513978383942435
1713354690000,0.015609056102268587,0.012007154923978764,0.027426773798015572,0.005300537641834387,0.0005077855817651692,0.011876187957223025,0.0006170998247925338,0.19117089920199204,0,0.04017368736959012,0.01685535619656896,0.04876101820285658
1713354720000,0.01191850436399249,0.0031606594728014574,0.027004089780229272,0.0052726628203267276,0.000049409894209015523,0.0466787815363728,0.0013591371457158004,0.06489726623174735,0,0.04178239629656739,0.01219425768519706,0.033005580535092616
1713354750000,0.012059911961918983,0.013850932166647373,0.026024084070573703,0.0043986665658126735,0.00006193912310904762,0.009086048883425122,0.0011368819015386334,0.18572148560280724,0,0.03692234789795703,0.02419497261467211,0.03528224318159821
1713354780000,0.0208445131773947,0.0035398427886184007,0.027688328432813183,0.004516498322716955,0.000029293357347166207,0.003599377007298664,0.0005938157160875943,0.08776098743548189,0,0.041710851510830114,0.00717743191129102,0.02710186372446703
1713354810000,0.014232070970628067,0.016305191680479295,0.028085762466356294,0.004997296211376398,0.0004743513618174806,0.009802246594057996,0.000613590277995038,0.21677677483413432,0,0.0342983625133231,0.031012711364561973,0.039003734089523505
1713354840000,0.014813281249999774,0.003412486779269704,0.027830565425497007,0.0054472985091717635,0.0000611628909748236,0.049336429972033836,0.001633039078961436,0.13756072051132817,0,3.1438066846983146,0.6040284291213149,0.028312738779761742
1713354870000,0.014643889452333294,0.011663972495325298,0.027408012763046087,0.00493857435338612,0.000055321913358639156,0.016298138978998795,0.0005703026242467163,0.19875316431639983,0,4.17053355742369,0.6437324417307485,0.04008551953978712
1713354900000,0.01872160940926277,0.0031240148792638254,0.026839824702459658,0.004152445085296231,0.00005958649412464605,0.006484871611807878,0.0005923955187611048,0.08118488689234697,0,5.687703192042542,0.6885315445624041,0.031212258556423168
1713354930000,0.014331189113963496,0.01308867263261776,0.028391967711363326,0.004950031458156791,0.0000378126358212444,0.012791088210360877,0.0005614000921267169,0.1713531257065352,0,6.3929204038809715,0.7671890277761182,0.03689611525598105
