timestamp,gitaly,gitlab-exporter,gitlab-shell,gitlab-workhorse,kas,migrations,minio,minio-mc,postgresql,registry,sidekiq,toolbox,webservice
1727787480,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727787510,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727787540,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727787570,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727787600,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727787630,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727787660,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727787690,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727787720,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727787750,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727787780,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727787810,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727787840,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727787870,0.1,0.075,0,0.5,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.5
1727787900,0.1,0.075,0,0.5,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.5
1727787930,0.1,0.075,0,0.5,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.5
1727787960,0.1,0.075,0,0.5,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.5
1727787990,0.1,0.075,0,0.9,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,2.6999999999999997
1727788020,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727788050,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727788080,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727788110,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727788140,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727788170,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727788200,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727788230,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727788260,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727788290,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727788320,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727788350,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727788380,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727788410,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727788440,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727788470,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727788500,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727788530,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727788560,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727788590,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727788620,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727788650,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727788680,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727788710,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727788740,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727788770,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727788800,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,2.4
1727788830,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,2.4
1727788860,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,2.4
1727788890,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,2.4
1727788920,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,2.4
1727788950,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,2.4
1727788980,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,2.4
1727789010,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,2.4
1727789040,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,2.4
1727789070,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,2.4
1727789100,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,2.4
1727789130,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,2.4
1727789160,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,2.4
1727789190,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,2.4
1727789220,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,2.4
1727789250,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,2.4
1727789280,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,2.4
1727789310,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,2.4
1727789340,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,2.4
1727789370,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,2.4
1727789400,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,2.4
1727789430,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,2.4
1727789460,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,2.4
1727789490,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,2.4
1727789520,0.1,0.075,0,0.7000000000000001,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,2.1
1727789550,0.1,0.075,0,0.6000000000000001,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.7999999999999998
1727789580,0.1,0.075,0,0.6000000000000001,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.7999999999999998
1727789610,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727789640,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727789670,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727789700,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727789730,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727789760,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727789790,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727789820,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727789850,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727789880,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727789910,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727789940,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727789970,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727790000,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727790030,0.1,0.075,0,0.9,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,2.6999999999999997
1727790060,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.4
1727790090,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.4
1727790120,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.4
1727790150,0.1,0.075,0,0.6000000000000001,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,1.7999999999999998
1727790180,0.1,0.075,0,0.7000000000000001,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.1
1727790210,0.1,0.075,0,0.7000000000000001,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.1
1727790240,0.1,0.075,0,0.7000000000000001,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.1
1727790270,0.1,0.075,0,0.7000000000000001,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.1
1727790300,0.1,0.075,0,0.7000000000000001,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.1
1727790330,0.1,0.075,0,0.7000000000000001,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.1
1727790360,0.1,0.075,0,0.7000000000000001,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.1
1727790390,0.1,0.075,0,0.7000000000000001,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.1
1727790420,0.1,0.075,0,0.7000000000000001,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.1
1727790450,0.1,0.075,0,0.7000000000000001,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.1
1727790480,0.1,0.075,0,0.7000000000000001,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.1
1727790510,0.1,0.075,0,0.7000000000000001,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.1
1727790540,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,3
1727790570,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,3
1727790600,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,3
1727790630,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,3
1727790660,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727790690,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727790720,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727790750,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727790780,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727790810,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727790840,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727790870,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727790900,0.1,0.075,0,0.5,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.5
1727790930,0.1,0.075,0,0.5,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.5
1727790960,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727790990,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727791020,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727791050,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727791080,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727791110,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727791140,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727791170,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727791200,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727791230,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727791260,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,1.2
1727791290,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,1.2
1727791320,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.8999999999999999
1727791350,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727791380,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727791410,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727791440,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727791470,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727791500,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727791530,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727791560,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727791590,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727791620,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.8999999999999999
1727791650,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.8999999999999999
1727791680,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.8999999999999999
1727791710,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.8999999999999999
1727791740,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.8999999999999999
1727791770,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.8999999999999999
1727791800,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727791830,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727791860,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727791890,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727791920,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727791950,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727791980,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727792010,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727792040,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727792070,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727792100,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727792130,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727792160,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727792190,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727792220,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727792250,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727792280,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727792310,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727792340,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727792370,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727792400,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727792430,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727792460,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727792490,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727792520,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727792550,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727792580,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727792610,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727792640,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727792670,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727792700,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727792730,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727792760,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727792790,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727792820,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727792850,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727792880,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727792910,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727792940,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727792970,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727793000,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727793030,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727793060,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727793090,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727793120,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727793150,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727793180,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,1.2
1727793210,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,1.2
1727793240,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,1.2
1727793270,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,1.2
1727793300,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727793330,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727793360,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727793390,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727793420,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727793450,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727793480,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727793510,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727793540,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727793570,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727793600,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727793630,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727793660,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727793690,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727793720,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727793750,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727793780,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727793810,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727793840,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727793870,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727793900,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727793930,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727793960,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727793990,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727794020,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727794050,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727794080,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727794110,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,2.4
1727794140,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,2.4
1727794170,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,2.4
1727794200,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,2.4
1727794230,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,2.4
1727794260,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727794290,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727794320,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727794350,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727794380,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727794410,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727794440,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727794470,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727794500,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727794530,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727794560,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727794590,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727794620,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727794650,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727794680,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727794710,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727794740,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727794770,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727794800,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727794830,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727794860,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,3
1727794890,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,3
