timestamp,gitaly,gitlab-exporter,gitlab-shell,gitlab-workhorse,kas,migrations,minio,postgresql,registry,sidekiq,toolbox,webservice
1727793660,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727793690,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727793720,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727793750,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727793780,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727793810,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727793840,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727793870,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727793900,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727793930,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727793960,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727793990,209715200,100000000,12000000,400000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,10000000000
1727794020,209715200,100000000,12000000,400000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,10000000000
1727794050,209715200,100000000,12000000,400000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,10000000000
1727794080,209715200,100000000,12000000,400000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,10000000000
1727794110,209715200,100000000,12000000,800000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,20000000000
1727794140,209715200,100000000,12000000,800000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,20000000000
1727794170,209715200,100000000,12000000,800000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,20000000000
1727794200,209715200,100000000,12000000,800000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,20000000000
1727794230,209715200,100000000,12000000,800000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,20000000000
1727794260,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,25000000000
1727794290,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,25000000000
1727794320,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,25000000000
1727794350,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,25000000000
1727794380,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,25000000000
1727794410,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,25000000000
1727794440,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,25000000000
1727794470,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,25000000000
1727794500,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,25000000000
1727794530,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,25000000000
1727794560,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,25000000000
1727794590,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,25000000000
1727794620,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,25000000000
1727794650,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,25000000000
1727794680,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,25000000000
1727794710,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,25000000000
1727794740,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,25000000000
1727794770,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,25000000000
1727794800,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,25000000000
1727794830,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,25000000000
1727794860,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,25000000000
1727794890,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,25000000000
1727794920,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,25000000000
1727794950,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,25000000000
1727794980,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,25000000000
1727795010,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,25000000000
1727795040,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,25000000000
1727795070,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,25000000000
1727795100,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,25000000000
1727795130,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,25000000000
1727795160,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,25000000000
1727795190,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,25000000000
1727795220,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,25000000000
1727795250,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,25000000000
1727795280,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,25000000000
1727795310,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,25000000000
1727795340,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,22500000000
1727795370,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,22500000000
1727795400,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,22500000000
1727795430,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,22500000000
1727795460,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,22500000000
1727795490,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,22500000000
1727795520,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,22500000000
1727795550,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,22500000000
1727795580,209715200,100000000,12000000,700000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,17500000000
1727795610,209715200,100000000,12000000,700000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,17500000000
1727795640,209715200,100000000,12000000,700000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,17500000000
1727795670,209715200,100000000,12000000,700000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,17500000000
1727795700,209715200,100000000,12000000,700000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,17500000000
1727795730,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,25000000000
1727795760,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,25000000000
1727795790,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,25000000000
1727795820,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,25000000000
1727795850,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,25000000000
1727795880,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,25000000000
1727795910,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,25000000000
1727795940,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,25000000000
1727795970,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,25000000000
1727796000,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,25000000000
1727796030,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,25000000000
1727796060,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,25000000000
1727796090,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,25000000000
1727796120,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,25000000000
1727796150,209715200,100000000,12000000,800000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,20000000000
1727796180,209715200,100000000,12000000,800000000,200000000,209715200,134217728,268435456,67108864,6000000000,350000000,20000000000
1727796210,209715200,100000000,12000000,800000000,200000000,209715200,134217728,268435456,67108864,6000000000,350000000,20000000000
1727796240,209715200,100000000,12000000,800000000,200000000,209715200,134217728,268435456,67108864,6000000000,350000000,20000000000
1727796270,209715200,100000000,12000000,800000000,200000000,209715200,134217728,268435456,67108864,6000000000,350000000,20000000000
1727796300,209715200,100000000,12000000,800000000,200000000,209715200,134217728,268435456,67108864,8000000000,350000000,20000000000
1727796330,209715200,100000000,12000000,500000000,200000000,209715200,134217728,268435456,67108864,8000000000,350000000,12500000000
1727796360,209715200,100000000,12000000,500000000,200000000,209715200,134217728,268435456,67108864,8000000000,350000000,12500000000
1727796390,209715200,100000000,12000000,500000000,200000000,209715200,134217728,268435456,67108864,8000000000,350000000,12500000000
1727796420,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,8000000000,350000000,22500000000
1727796450,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,8000000000,350000000,22500000000
1727796480,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,8000000000,350000000,22500000000
1727796510,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,8000000000,350000000,22500000000
1727796540,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,8000000000,350000000,22500000000
1727796570,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,8000000000,350000000,22500000000
1727796600,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,6000000000,350000000,22500000000
1727796630,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,6000000000,350000000,22500000000
1727796660,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,6000000000,350000000,22500000000
1727796690,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,6000000000,350000000,22500000000
1727796720,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,6000000000,350000000,22500000000
1727796750,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,6000000000,350000000,22500000000
1727796780,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,6000000000,350000000,22500000000
1727796810,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,6000000000,350000000,22500000000
1727796840,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,22500000000
1727796870,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,22500000000
1727796900,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,22500000000
1727796930,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,22500000000
1727796960,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,22500000000
1727796990,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,22500000000
1727797020,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,22500000000
1727797050,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,22500000000
1727797080,209715200,100000000,12000000,600000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,15000000000
1727797110,209715200,100000000,12000000,600000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,15000000000
1727797140,209715200,100000000,12000000,600000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,15000000000
1727797170,209715200,100000000,12000000,600000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,15000000000
1727797200,209715200,100000000,12000000,600000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,15000000000
1727797230,209715200,100000000,12000000,600000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,15000000000
1727797260,209715200,100000000,12000000,400000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,10000000000
1727797290,209715200,100000000,12000000,400000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,10000000000
1727797320,209715200,100000000,12000000,400000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,10000000000
1727797350,209715200,100000000,12000000,400000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,10000000000
1727797380,209715200,100000000,12000000,400000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,10000000000
1727797410,209715200,100000000,12000000,400000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,10000000000
1727797440,209715200,100000000,12000000,400000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,10000000000
1727797470,209715200,100000000,12000000,400000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,10000000000
1727797500,209715200,100000000,12000000,400000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,10000000000
1727797530,209715200,100000000,12000000,400000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,10000000000
1727797560,209715200,100000000,12000000,400000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,10000000000
1727797590,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727797620,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727797650,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727797680,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727797710,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727797740,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727797770,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727797800,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727797830,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727797860,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727797890,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727797920,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727797950,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727797980,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727798010,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727798040,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727798070,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727798100,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727798130,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727798160,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727798190,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727798220,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727798250,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727798280,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727798310,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727798340,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727798370,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727798400,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727798430,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727798460,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727798490,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727798520,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727798550,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727798580,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727798610,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727798640,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727798670,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727798700,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727798730,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727798760,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727798790,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727798820,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727798850,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727798880,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727798910,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727798940,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727798970,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727799000,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727799030,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727799060,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727799090,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727799120,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727799150,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727799180,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727799210,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727799240,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727799270,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727799300,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727799330,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727799360,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727799390,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727799420,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727799450,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727799480,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727799510,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727799540,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727799570,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727799600,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727799630,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727799660,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727799690,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727799720,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727799750,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727799780,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727799810,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727799840,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727799870,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727799900,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727799930,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727799960,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727799990,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727800020,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727800050,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727800080,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727800110,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727800140,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727800170,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727800200,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727800230,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727800260,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727800290,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727800320,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727800350,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727800380,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727800410,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727800440,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727800470,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727800500,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727800530,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727800560,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727800590,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727800620,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727800650,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727800680,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727800710,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727800740,209715200,100000000,12000000,400000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,10000000000
1727800770,209715200,100000000,12000000,400000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,10000000000
1727800800,209715200,100000000,12000000,400000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,10000000000
1727800830,209715200,100000000,12000000,400000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,10000000000
1727800860,209715200,100000000,12000000,400000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,10000000000
1727800890,209715200,100000000,12000000,400000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,10000000000
1727800920,209715200,100000000,12000000,400000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,10000000000
1727800950,209715200,100000000,12000000,400000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,10000000000
1727800980,209715200,100000000,12000000,400000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,10000000000
1727801010,209715200,100000000,12000000,400000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,10000000000
1727801040,209715200,100000000,12000000,400000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,10000000000
1727801070,209715200,100000000,12000000,400000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,10000000000
1727801100,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727801130,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727801160,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727801190,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
