"Time","VUs"
1712654220000,2.5555555555555554
1712654250000,3
1712654280000,2.7142857142857144
1712654310000,3
1712654340000,2.5357142857142856
1712654370000,2.933333333333333
1712654400000,2.8214285714285716
1712654430000,2.7666666666666666
1712654460000,2.8666666666666667
1712654490000,2.740740740740741
1712654520000,3
1712654550000,2.5555555555555554
1712654580000,3
1712654610000,2.75
1712654640000,3
1712654670000,2.5925925925925926
1712654700000,3
1712654730000,2.6785714285714284
1712654760000,3
1712654790000,2.7142857142857144
1712654820000,0
1712654850000,0
1712654880000,0
1712654910000,0
1712654940000,0
1712654970000,0
1712655000000,0
1712655030000,0
1712655060000,0
1712655090000,0
1712655120000,0
1712655150000,0
1712655180000,0
1712655210000,0
1712655240000,0
1712655270000,0
1712655300000,0
1712655330000,0
1712655360000,0
1712655390000,0
1712655420000,0
1712655450000,0
1712655480000,0
1712655510000,0
1712655540000,0
1712655570000,0
1712655600000,0
1712655630000,0
1712655660000,0
1712655690000,26.09090909090909
1712655720000,32
1712655750000,26.862068965517242
1712655780000,32
1712655810000,26.785714285714285
1712655840000,32
1712655870000,26.678571428571427
1712655900000,32
1712655930000,26.892857142857142
1712655960000,31.966666666666665
1712655990000,27.321428571428573
1712656020000,31.3
1712656050000,29
1712656080000,29.833333333333332
1712656110000,30.866666666666667
1712656140000,22.75
1712656170000,32
1712656200000,26.678571428571427
1712656230000,32
1712656260000,26.678571428571427
1712656290000,32
1712656320000,26.82758620689655
1712656350000,32
1712656380000,26.607142857142858
1712656410000,32
1712656440000,26.607142857142858
1712656470000,32
1712656500000,26.678571428571427
1712656530000,32
1712656560000,26.714285714285715
1712656590000,32
1712656620000,26.862068965517242
1712656650000,32
1712656680000,26.678571428571427
1712656710000,32
1712656740000,26.928571428571427
1712656770000,31.733333333333334
1712656800000,28.107142857142858
1712656830000,30.666666666666668
1712656860000,29.20689655172414
1712656890000,29.75862068965517
1712656920000,30.233333333333334
1712656950000,28.689655172413794
1712656980000,31.066666666666666
1712657010000,27.714285714285715
1712657040000,31.9
1712657070000,26.571428571428573
1712657100000,32
1712657130000,26.678571428571427
1712657160000,32
1712657190000,26.785714285714285
1712657220000,32
1712657250000,26.678571428571427
1712657280000,32
1712657310000,26.896551724137932
1712657340000,32
1712657370000,26.714285714285715
1712657400000,32
1712657430000,26.714285714285715
1712657460000,32
1712657490000,26.678571428571427
1712657520000,32
1712657550000,26.714285714285715
1712657580000,32
1712657610000,26.896551724137932
1712657640000,32
1712657670000,26.75
1712657700000,32
1712657730000,26.821428571428573
1712657760000,31.966666666666665
1712657790000,27.392857142857142
1712657820000,31.3
1712657850000,29
1712657880000,29.833333333333332
1712657910000,30.666666666666668
1712657940000,28.689655172413794
1712657970000,31.033333333333335
1712658000000,27.678571428571427
1712658030000,31.9
1712658060000,26.785714285714285
1712658090000,32
1712658120000,26.678571428571427
1712658150000,32
1712658180000,26.678571428571427
1712658210000,32
1712658240000,9.571428571428571
1712658270000,2
1712658300000,2.642857142857143
1712658330000,4
1712658360000,3.392857142857143
1712658390000,4
1712658420000,3.4814814814814814
1712658450000,4
1712658480000,3.392857142857143
1712658510000,4
1712658540000,3.3703703703703702
1712658570000,4
1712658600000,3.5357142857142856
1712658630000,3.933333333333333
1712658660000,3.607142857142857
1712658690000,3.7333333333333334
1712658720000,3.7
1712658750000,3.642857142857143
1712658780000,3.966666666666667
1712658810000,3.4814814814814814
1712658840000,4
1712658870000,3.4285714285714284
1712658900000,4
1712658930000,3.1481481481481484
1712658960000,4
1712658990000,3.392857142857143
1712659020000,4
1712659050000,3.5185185185185186
1712659080000,4
1712659110000,3.357142857142857
1712659140000,4
1712659170000,3.6296296296296298
1712659200000,3.933333333333333
1712659230000,3.6666666666666665
1712659260000,3.6785714285714284
1712659290000,3.9
1712659320000,3.5
1712659350000,4
1712659380000,3.4074074074074074
1712659410000,4
1712659440000,3.0357142857142856
1712659470000,4
1712659500000,3.607142857142857
1712659530000,4
1712659560000,3.3214285714285716
1712659590000,4
1712659620000,3.3703703703703702
1712659650000,4
1712659680000,3.5555555555555554
1712659710000,3.8666666666666667
1712659740000,3.7857142857142856
1712659770000,3.6333333333333333
1712659800000,3.9
1712659830000,3.6296296296296298
1712659860000,4
1712659890000,3.4285714285714284
1712659920000,4
1712659950000,3.357142857142857
1712659980000,4
1712660010000,3.4444444444444446
1712660040000,0
1712660070000,0
1712660100000,0
1712660130000,0
1712660160000,0
1712660190000,0
1712660220000,0
1712660250000,0
1712660280000,0
1712660310000,0
1712660340000,0
1712660370000,0
1712660400000,0
1712660430000,0
1712660460000,0
1712660490000,0
1712660520000,0
1712660550000,0
1712660580000,0
1712660610000,0
1712660640000,0
1712660670000,0
1712660700000,0
1712660730000,0
1712660760000,0
1712660790000,0
1712660820000,0
1712660850000,0
1712660880000,0
1712660910000,31.3125
1712660940000,36
1712660970000,30.103448275862068
1712661000000,36
1712661030000,29.964285714285715
1712661060000,36
1712661090000,30
1712661120000,36
1712661150000,30.214285714285715
1712661180000,36
1712661210000,30
1712661240000,36
1712661270000,30
1712661300000,36
1712661330000,31
1712661360000,35.2
1712661390000,33.233333333333334
1712661420000,33.22222222222222
1712661450000,35.53333333333333
1712661480000,30.464285714285715
1712661510000,36
1712661540000,30
1712661570000,36
1712661600000,29.928571428571427
1712661630000,36
1712661660000,29.928571428571427
1712661690000,36
1712661720000,29.892857142857142
1712661750000,36
1712661780000,29.928571428571427
1712661810000,36
1712661840000,30.035714285714285
1712661870000,36
1712661900000,30.035714285714285
1712661930000,36
1712661960000,29.892857142857142
1712661990000,36
1712662020000,29.892857142857142
1712662050000,36
1712662080000,30.103448275862068
1712662110000,36
1712662140000,29.964285714285715
1712662170000,35.96666666666667
1712662200000,30.785714285714285
1712662230000,35.2
1712662260000,32.535714285714285
1712662290000,33.5
1712662320000,32.86666666666667
1712662350000,33.32142857142857
1712662380000,35
1712662410000,31
1712662440000,35.93333333333333
1712662470000,30.178571428571427
1712662500000,36
1712662530000,29.928571428571427
1712662560000,36
1712662590000,30.17241379310345
1712662620000,36
1712662650000,29.964285714285715
1712662680000,36
1712662710000,29.857142857142858
1712662740000,36
1712662770000,29.964285714285715
1712662800000,36
1712662830000,29.964285714285715
1712662860000,36
1712662890000,30.20689655172414
1712662920000,36
1712662950000,29.964285714285715
1712662980000,36
1712663010000,30.071428571428573
1712663040000,36
1712663070000,29.857142857142858
1712663100000,36
1712663130000,30.24137931034483
1712663160000,36
1712663190000,32.44444444444444
1712663220000,34.46666666666667
1712663250000,32.793103448275865
1712663280000,33.41379310344828
1712663310000,34.03333333333333
1712663340000,32.07142857142857
1712663370000,35.5
1712663400000,30.551724137931036
1712663430000,35.93333333333333
1712663460000,30.035714285714285
1712663490000,36
1712663520000,5.714285714285714
1712663550000,2
1712663580000,2.9642857142857144
1712663610000,4
1712663640000,3.2962962962962963
1712663670000,4
1712663700000,3.4642857142857144
1712663730000,4
1712663760000,3.4285714285714284
1712663790000,4
1712663820000,3.4285714285714284
1712663850000,4
1712663880000,3.4642857142857144
1712663910000,4
1712663940000,3.357142857142857
1712663970000,4
1712664000000,3.392857142857143
1712664030000,3.933333333333333
1712664060000,3.6785714285714284
1712664090000,3.6206896551724137
1712664120000,3.9
1712664150000,3.357142857142857
1712664180000,4
1712664210000,3.1481481481481484
1712664240000,4
1712664270000,3.3703703703703702
1712664300000,4
1712664330000,3.4074074074074074
1712664360000,4
1712664390000,3.4074074074074074
1712664420000,4
1712664450000,3.5925925925925926
1712664480000,4
1712664510000,3.6206896551724137
1712664540000,3.8
1712664570000,3.793103448275862
1712664600000,3.6785714285714284
1712664630000,3.966666666666667
1712664660000,3.4444444444444446
1712664690000,4
1712664720000,3.4642857142857144
1712664750000,4
1712664780000,3.5925925925925926
1712664810000,4
1712664840000,3.2142857142857144
1712664870000,4
1712664900000,3.392857142857143
1712664930000,4
1712664960000,3.4444444444444446
1712664990000,4
1712665020000,3.5555555555555554
1712665050000,3.9
1712665080000,3.9655172413793105
1712665110000,3.6785714285714284
1712665140000,3.966666666666667
1712665170000,3.3214285714285716
1712665200000,4
1712665230000,3.392857142857143
1712665260000,4
1712665290000,3
1712665320000,0
1712665350000,0
1712665380000,0
1712665410000,0
1712665440000,0
1712665470000,0
1712665500000,0
1712665530000,0
1712665560000,0
1712665590000,0
1712665620000,0
1712665650000,0
1712665680000,0
1712665710000,0
1712665740000,0
1712665770000,0
1712665800000,0
1712665830000,0
1712665860000,0
1712665890000,0
1712665920000,0
1712665950000,0
1712665980000,0
1712666010000,0
1712666040000,0
1712666070000,0
1712666100000,0
1712666130000,0
1712666160000,0
1712666190000,3.4705882352941178
1712666220000,4
1712666250000,3.392857142857143
1712666280000,4
1712666310000,3.413793103448276
1712666340000,4
1712666370000,3.357142857142857
1712666400000,4
1712666430000,3.4285714285714284
1712666460000,4
1712666490000,3.392857142857143
1712666520000,4
1712666550000,3.392857142857143
1712666580000,4
1712666610000,3.4827586206896552
1712666640000,4
1712666670000,3.4285714285714284
1712666700000,3.933333333333333
1712666730000,3.607142857142857
1712666760000,3.8
1712666790000,3.7241379310344827
1712666820000,3.689655172413793
1712666850000,3.8333333333333335
1712666880000,3.5714285714285716
1712666910000,3.966666666666667
1712666940000,3.4285714285714284
1712666970000,4
1712667000000,3.3793103448275863
1712667030000,4
1712667060000,3.4285714285714284
1712667090000,4
1712667120000,3.4642857142857144
1712667150000,4
1712667180000,3.357142857142857
1712667210000,4
1712667240000,3.4285714285714284
1712667270000,4
1712667300000,3.392857142857143
1712667330000,4
1712667360000,3.357142857142857
1712667390000,4
1712667420000,3.4482758620689653
1712667450000,4
1712667480000,3.4285714285714284
1712667510000,4
1712667540000,3.357142857142857
1712667570000,4
1712667600000,3.4285714285714284
1712667630000,4
1712667660000,3.4285714285714284
1712667690000,3.933333333333333
1712667720000,3.5714285714285716
1712667750000,3.8
1712667780000,3.689655172413793
1712667810000,3.689655172413793
1712667840000,3.8
1712667870000,3.5714285714285716
1712667900000,3.966666666666667
1712667930000,3.4642857142857144
1712667960000,4
1712667990000,3.3793103448275863
1712668020000,4
1712668050000,3.4285714285714284
1712668080000,4
1712668110000,3.392857142857143
1712668140000,4
1712668170000,3.357142857142857
1712668200000,4
1712668230000,3.392857142857143
1712668260000,4
1712668290000,3.4285714285714284
1712668320000,4
1712668350000,3.4285714285714284
1712668380000,4
1712668410000,3.4482758620689653
1712668440000,4
1712668470000,3.392857142857143
1712668500000,4
1712668530000,3.4285714285714284
1712668560000,4
1712668590000,3.4285714285714284
1712668620000,4
1712668650000,3.4285714285714284
1712668680000,3.933333333333333
1712668710000,3.5357142857142856
1712668740000,1
1712668770000,1
1712668800000,1
1712668830000,1
1712668860000,0.9629629629629629
1712668890000,1
1712668920000,1
1712668950000,1
1712668980000,1
1712669010000,1
1712669040000,1
1712669070000,1
1712669100000,1
1712669130000,1
1712669160000,1
1712669190000,1
1712669220000,1
1712669250000,1
1712669280000,1
1712669310000,1
1712669340000,1
1712669370000,1
1712669400000,1
1712669430000,0.9285714285714286
1712669460000,1
1712669490000,1
1712669520000,1
1712669550000,1
1712669580000,1
1712669610000,1
1712669640000,1
1712669670000,0.9642857142857143
1712669700000,1
1712669730000,1
1712669760000,1
1712669790000,1
1712669820000,1
1712669850000,1
1712669880000,1
1712669910000,1
1712669940000,1
1712669970000,1
1712670000000,1
1712670030000,1
1712670060000,1
1712670090000,1
1712670120000,1
1712670150000,1
1712670180000,1
1712670210000,1
1712670240000,1
1712670270000,1
1712670300000,1
1712670330000,0.9259259259259259
1712670360000,1
1712670390000,1
1712670420000,1
1712670450000,1
1712670480000,1
1712670510000,1
1712670540000,1
1712670570000,1
1712670600000,0
1712670630000,0
1712670660000,0
1712670690000,0
1712670720000,0
1712670750000,0
1712670780000,0
1712670810000,0
1712670840000,0
1712670870000,0
1712670900000,0
1712670930000,0
1712670960000,0
1712670990000,0
1712671020000,0
1712671050000,0
1712671080000,0
1712671110000,0
1712671140000,0
1712671170000,0
1712671200000,0
1712671230000,0
1712671260000,0
1712671290000,0
1712671320000,0
1712671350000,0
1712671380000,0
1712671410000,0
1712671440000,0
1712671470000,7
1712671500000,10
1712671530000,8.392857142857142
1712671560000,10
1712671590000,8.448275862068966
1712671620000,9.966666666666667
1712671650000,8.642857142857142
1712671680000,9.766666666666667
1712671710000,9.178571428571429
1712671740000,9.3
1712671770000,9.233333333333333
1712671800000,9.25
1712671830000,9.733333333333333
1712671860000,8.678571428571429
1712671890000,9.966666666666667
1712671920000,8.571428571428571
1712671950000,10
1712671980000,8.428571428571429
1712672010000,10
1712672040000,8.413793103448276
1712672070000,10
1712672100000,8.37037037037037
1712672130000,10
1712672160000,8.392857142857142
1712672190000,10
1712672220000,8.392857142857142
1712672250000,10
1712672280000,8.392857142857142
1712672310000,10
1712672340000,8.448275862068966
1712672370000,10
1712672400000,8.357142857142858
1712672430000,10
1712672460000,8.392857142857142
1712672490000,10
1712672520000,8.357142857142858
1712672550000,10
1712672580000,8.517241379310345
1712672610000,9.966666666666667
1712672640000,8.607142857142858
1712672670000,9.766666666666667
1712672700000,9.178571428571429
1712672730000,9.3
1712672760000,9.2
1712672790000,9.25
1712672820000,9.7
1712672850000,8.642857142857142
1712672880000,10
1712672910000,8.428571428571429
1712672940000,10
1712672970000,8.357142857142858
1712673000000,10
1712673030000,8.448275862068966
1712673060000,10
1712673090000,8.392857142857142
1712673120000,10
1712673150000,8.357142857142858
1712673180000,10
1712673210000,8.392857142857142
1712673240000,10
1712673270000,8.392857142857142
1712673300000,10
1712673330000,8.448275862068966
1712673360000,10
1712673390000,8.392857142857142
1712673420000,10
1712673450000,8.428571428571429
1712673480000,10
1712673510000,8.392857142857142
1712673540000,10
1712673570000,8.413793103448276
1712673600000,10
1712673630000,8.535714285714286
1712673660000,9.9
1712673690000,9.035714285714286
1712673720000,9.566666666666666
1712673750000,9.172413793103448
1712673780000,9.275862068965518
1712673810000,9.466666666666667
1712673840000,8.928571428571429
1712673870000,9.9
1712673900000,8.586206896551724
1712673930000,9.966666666666667
1712673960000,8.428571428571429
1712673990000,10
1712674020000,2.0714285714285716
1712674050000,1
1712674080000,1
1712674110000,1
1712674140000,0.9629629629629629
1712674170000,1
1712674200000,1
1712674230000,1
1712674260000,1
1712674290000,1
1712674320000,1
1712674350000,1
1712674380000,1
1712674410000,1
1712674440000,1
1712674470000,1
1712674500000,1
1712674530000,1
1712674560000,1
1712674590000,1
1712674620000,1
1712674650000,1
1712674680000,1
1712674710000,0.9259259259259259
1712674740000,1
1712674770000,1
1712674800000,1
1712674830000,1
1712674860000,1
1712674890000,0.9642857142857143
1712674920000,1
1712674950000,1
1712674980000,1
1712675010000,1
1712675040000,1
1712675070000,1
1712675100000,1
1712675130000,1
1712675160000,1
1712675190000,1
1712675220000,1
1712675250000,1
1712675280000,1
1712675310000,1
1712675340000,1
1712675370000,1
1712675400000,1
1712675430000,1
1712675460000,1
1712675490000,1
1712675520000,1
1712675550000,0.9285714285714286
1712675580000,1
1712675610000,1
1712675640000,1
1712675670000,1
1712675700000,1
1712675730000,1
1712675760000,1
1712675790000,1
1712675820000,0
1712675850000,0
1712675880000,0
1712675910000,0
1712675940000,0
1712675970000,0
1712676000000,0
1712676030000,0
1712676060000,0
1712676090000,0
1712676120000,0
1712676150000,0
1712676180000,0
1712676210000,0
1712676240000,0
1712676270000,0
1712676300000,0
1712676330000,0
1712676360000,0
1712676390000,0
1712676420000,0
1712676450000,0
1712676480000,0
1712676510000,0
1712676540000,0
1712676570000,0
1712676600000,0
1712676630000,0
1712676660000,0
1712676690000,0
1712676720000,29.678571428571427
1712676750000,31.033333333333335
1712676780000,27.75
1712676810000,31.9
1712676840000,26.75
1712676870000,32
1712676900000,26.714285714285715
1712676930000,32
1712676960000,26.964285714285715
1712676990000,32
1712677020000,26.571428571428573
1712677050000,32
1712677080000,26.862068965517242
1712677110000,32
1712677140000,26.857142857142858
1712677170000,32
1712677200000,26.642857142857142
1712677230000,32
1712677260000,26.714285714285715
1712677290000,32
1712677320000,26.75
1712677350000,32
1712677380000,26.642857142857142
1712677410000,32
1712677440000,26.821428571428573
1712677470000,31.966666666666665
1712677500000,27.428571428571427
1712677530000,31.3
1712677560000,28.17241379310345
1712677590000,30.666666666666668
1712677620000,29.03448275862069
1712677650000,29.75862068965517
1712677680000,30.3
1712677710000,28.571428571428573
1712677740000,31.6
1712677770000,27.071428571428573
1712677800000,32
1712677830000,26.678571428571427
1712677860000,32
1712677890000,26.862068965517242
1712677920000,32
1712677950000,26.714285714285715
1712677980000,32
1712678010000,26.75
1712678040000,32
1712678070000,26.607142857142858
1712678100000,32
1712678130000,26.678571428571427
1712678160000,32
1712678190000,26.821428571428573
1712678220000,32
1712678250000,26.678571428571427
1712678280000,32
1712678310000,26.862068965517242
1712678340000,32
1712678370000,26.642857142857142
1712678400000,32
1712678430000,26.607142857142858
1712678460000,32
1712678490000,26.928571428571427
1712678520000,31.733333333333334
1712678550000,27.482758620689655
1712678580000,31.3
1712678610000,29
1712678640000,29.833333333333332
1712678670000,29.233333333333334
1712678700000,29.678571428571427
1712678730000,31
1712678760000,27.714285714285715
1712678790000,31.933333333333334
1712678820000,26.75
1712678850000,32
1712678880000,26.896551724137932
1712678910000,32
1712678940000,27.925925925925927
1712678970000,32
1712679000000,26.642857142857142
1712679030000,32
1712679060000,26.79310344827586
1712679090000,32
1712679120000,26.642857142857142
1712679150000,32
1712679180000,26.75
1712679210000,32
1712679240000,18.071428571428573
1712679270000,2
1712679300000,2.0714285714285716
1712679330000,4
1712679360000,3.3333333333333335
1712679390000,3.966666666666667
1712679420000,3.5714285714285716
1712679450000,3.8666666666666667
1712679480000,3.75
1712679510000,3.7
1712679540000,3.7666666666666666
1712679570000,3.607142857142857
1712679600000,3.966666666666667
1712679630000,3.392857142857143
1712679660000,4
1712679690000,3.357142857142857
1712679720000,4
1712679750000,3.3214285714285716
1712679780000,4
1712679810000,3.25
1712679840000,4
1712679870000,3.4444444444444446
1712679900000,4
1712679930000,3.1481481481481484
1712679960000,4
1712679990000,3.3333333333333335
1712680020000,4
1712680050000,3.4827586206896552
1712680080000,3.966666666666667
1712680110000,3.7037037037037037
1712680140000,3.7333333333333334
1712680170000,3.966666666666667
1712680200000,3.6153846153846154
1712680230000,4
1712680260000,3.357142857142857
1712680290000,4
1712680320000,3.4285714285714284
1712680350000,4
1712680380000,3.4074074074074074
1712680410000,4
1712680440000,3.1785714285714284
1712680470000,4
1712680500000,3.5357142857142856
1712680530000,4
1712680560000,3.5925925925925926
1712680590000,3.7666666666666666
1712680620000,3.793103448275862
1712680650000,3.6551724137931036
1712680680000,3.9
1712680710000,3.5555555555555554
1712680740000,4
1712680770000,3.4444444444444446
1712680800000,4
1712680830000,3.5357142857142856
1712680860000,4
1712680890000,3.107142857142857
1712680920000,4
1712680950000,3.3703703703703702
1712680980000,4
1712681010000,3.526315789473684
1712681040000,0
1712681070000,0
1712681100000,0
1712681130000,0
1712681160000,0
1712681190000,0
1712681220000,0
1712681250000,0
1712681280000,0
1712681310000,0
1712681340000,0
1712681370000,0
1712681400000,0
1712681430000,0
1712681460000,0
1712681490000,0
1712681520000,0
1712681550000,0
1712681580000,0
1712681610000,0
1712681640000,0
1712681670000,0
1712681700000,0
1712681730000,0
1712681760000,0
1712681790000,0
1712681820000,0
1712681850000,0
1712681880000,0
1712681910000,28.428571428571427
1712681940000,40
1712681970000,33.285714285714285
1712682000000,40
1712682030000,34.25
1712682060000,39.666666666666664
1712682090000,35
1712682120000,38.36666666666667
1712682150000,36.827586206896555
1712682180000,37.206896551724135
1712682210000,37.86666666666667
1712682240000,35.67857142857143
1712682270000,39.46666666666667
1712682300000,33.964285714285715
1712682330000,40
1712682360000,34.07142857142857
1712682390000,40
1712682420000,32.607142857142854
1712682450000,40
1712682480000,33.285714285714285
1712682510000,40
1712682540000,33.357142857142854
1712682570000,40
1712682600000,33.392857142857146
1712682630000,40
1712682660000,33.55172413793103
1712682690000,40
1712682720000,33.392857142857146
1712682750000,40
1712682780000,33.285714285714285
1712682810000,40
1712682840000,33.357142857142854
1712682870000,40
1712682900000,33.75
1712682930000,39.666666666666664
1712682960000,35.107142857142854
1712682990000,38.36666666666667
1712683020000,36.37931034482759
1712683050000,37.3
1712683080000,36.56666666666667
1712683110000,37.107142857142854
1712683140000,38.733333333333334
1712683170000,34.607142857142854
1712683200000,39.9
1712683230000,33.5
1712683260000,40
1712683290000,33.32142857142857
1712683320000,40
1712683350000,33.17857142857143
1712683380000,40
1712683410000,33.107142857142854
1712683440000,40
1712683470000,33.714285714285715
1712683500000,40
1712683530000,33.51724137931034
1712683560000,40
1712683590000,33.42857142857143
1712683620000,40
1712683650000,33.392857142857146
1712683680000,40
1712683710000,33.285714285714285
1712683740000,40
1712683770000,33.55172413793103
1712683800000,40
1712683830000,33.32142857142857
1712683860000,40
1712683890000,33.285714285714285
1712683920000,39.96666666666667
1712683950000,34.32142857142857
1712683980000,39.166666666666664
1712684010000,36.142857142857146
1712684040000,37.3
1712684070000,36.46666666666667
1712684100000,37.07142857142857
1712684130000,38.733333333333334
1712684160000,34.793103448275865
1712684190000,39.9
1712684220000,33.77777777777778
1712684250000,40
1712684280000,33.392857142857146
1712684310000,40
1712684340000,33.51724137931034
1712684370000,40
1712684400000,33.32142857142857
1712684430000,40
1712684460000,33.32142857142857
1712684490000,40
1712684520000,18.357142857142858
1712684550000,2
1712684580000,2.2222222222222223
1712684610000,4
1712684640000,3.392857142857143
1712684670000,4
1712684700000,3.4285714285714284
1712684730000,3.966666666666667
1712684760000,3.5714285714285716
1712684790000,3.8666666666666667
1712684820000,3.7857142857142856
1712684850000,3.6666666666666665
1712684880000,3.8
1712684910000,3.6666666666666665
1712684940000,3.966666666666667
1712684970000,3.2857142857142856
1712685000000,4
1712685030000,3.3703703703703702
1712685060000,4
1712685090000,3.3703703703703702
1712685120000,4
1712685150000,3.4642857142857144
1712685180000,4
1712685210000,3.185185185185185
1712685240000,4
1712685270000,3.2857142857142856
1712685300000,4
1712685330000,3.4642857142857144
1712685360000,3.966666666666667
1712685390000,3.5714285714285716
1712685420000,3.7333333333333334
1712685450000,3.966666666666667
1712685480000,3.4814814814814814
1712685510000,4
1712685540000,3.4642857142857144
1712685570000,4
1712685600000,3.4285714285714284
1712685630000,4
1712685660000,3.3703703703703702
1712685690000,4
1712685720000,3.6296296296296298
1712685750000,4
1712685780000,3.5714285714285716
1712685810000,4
1712685840000,3.2857142857142856
1712685870000,4
1712685900000,3.4814814814814814
1712685930000,3.933333333333333
1712685960000,3.7777777777777777
1712685990000,3.6666666666666665
1712686020000,3.7666666666666666
1712686050000,3.5925925925925926
1712686080000,4
1712686110000,3.4285714285714284
1712686140000,4
1712686170000,3.2142857142857144
1712686200000,4
1712686230000,3.3793103448275863
1712686260000,4
1712686290000,3.4285714285714284
1712686320000,0
1712686350000,0
1712686380000,0
1712686410000,0
1712686440000,0
1712686470000,0
1712686500000,0
1712686530000,0
1712686560000,0
1712686590000,0
1712686620000,0
1712686650000,0
1712686680000,0
1712686710000,0
1712686740000,0
1712686770000,0
1712686800000,0
1712686830000,0
1712686860000,0
1712686890000,0
1712686920000,0
1712686950000,0
1712686980000,0
1712687010000,0
1712687040000,0
1712687070000,0
1712687100000,0
1712687130000,0
1712687160000,0
1712687190000,14.636363636363637
1712687220000,18
